,public_metrics,source,entities,text,conversation_id,author_id,geo,lang,created_at,in_reply_to_user_id,id,referenced_tweets,reply_settings,possibly_sensitive,attachments,context_annotations
209,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 1, 'end': 9, 'username': 'WTHRcom', 'id': '16640775'}], 'urls': [{'start': 105, 'end': 127, 'url': 'http://t.co/8MF621thMK', 'expanded_url': 'http://now.wthr.com/1C1L0VB', 'display_url': 'now.wthr.com/1C1L0VB'}], 'hashtags': [{'start': 11, 'end': 20, 'tag': 'BREAKING'}], 'annotations': [{'start': 22, 'end': 25, 'probability': 0.5557, 'type': 'Organization', 'normalized_text': 'IMPD'}, {'start': 36, 'end': 46, 'probability': 0.952, 'type': 'Person', 'normalized_text': 'Josh McNary'}, {'start': 49, 'end': 53, 'probability': 0.9776, 'type': 'Organization', 'normalized_text': 'Colts'}]}","“@WTHRcom: #BREAKING: IMPD confirms Josh McNary, Colts player accused of rape, is now in police custody. http://t.co/8MF621thMK”",555538665964072960,318726177,"{'coordinates': {'type': 'Point', 'coordinates': [-86.55726671, 39.13963314]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-01-15T01:52:17.000Z,16640775,555542957915660288,"[{'type': 'replied_to', 'id': '555538665964072960'}]",everyone,False,,
210,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'urls': [{'start': 93, 'end': 115, 'url': 'http://t.co/vvrpledpat', 'expanded_url': 'http://ble.ac/1C27Hcj', 'display_url': 'ble.ac/1C27Hcj'}, {'start': 116, 'end': 138, 'url': 'http://t.co/H8YQknFVbf', 'expanded_url': 'https://twitter.com/BR_NFL/status/555513060551839744/photo/1', 'display_url': 'pic.twitter.com/H8YQknFVbf'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'Patriots', 'id': '31126587'}, {'start': 47, 'end': 54, 'username': 'br_nfl', 'id': '1143595788762865664'}], 'annotations': [{'start': 56, 'end': 60, 'probability': 0.891, 'type': 'Organization', 'normalized_text': 'Colts'}, {'start': 63, 'end': 73, 'probability': 0.9885, 'type': 'Person', 'normalized_text': 'Josh McNary'}]}","@Patriots will be charged with rape on Sunday ""@BR_NFL: Colts’ Josh McNary charged with rape http://t.co/vvrpledpat http://t.co/H8YQknFVbf""",555525042034192384,607509540,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5198693, 39.175909]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-01-15T00:41:05.000Z,31126587,555525042034192384,,everyone,False,{'media_keys': ['3_555513059620311040']},
211,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android,"{'mentions': [{'start': 0, 'end': 16, 'username': 'TARLEKBARBARIAN', 'id': '2554323616'}]}",@TARLEKBARBARIAN assuming that all victims of rape are women is sexist and flawed thinking,554762111084396544,100834525,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5244354, 39.1713684]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-01-12T22:55:24.000Z,2554323616,554773669927718913,"[{'type': 'replied_to', 'id': '554768893399818240'}]",everyone,False,,
212,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",Twitter for Android,"{'annotations': [{'start': 16, 'end': 17, 'probability': 0.6167, 'type': 'Organization', 'normalized_text': 'IU'}]}","Rape culture at IU makes me livid, and if you're not fuming that another rape happened on-campus, then you're not paying attention",554762285777158144,100834525,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5155816, 39.1654501]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-01-12T22:10:10.000Z,,554762285777158144,,everyone,False,,
213,"{'retweet_count': 6, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}",Twitter for Android,,"Teach rapists not to rape, to know the simple definition of consent, rather than teaching people how to protect themselves",554762111084396544,100834525,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5155816, 39.1654501]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-01-12T22:09:28.000Z,,554762111084396544,,everyone,False,,
214,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,,"Fuck teaching victims how not to be victims
Rape is an epidemic",554761670967721985,100834525,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5157735, 39.1665202]}, 'place_id': '1010ecfa7d3a40f8'}",en,2015-01-12T22:07:43.000Z,,554761670967721985,,everyone,False,,
215,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,"{'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/IijAUNhG01', 'expanded_url': 'https://www.instagram.com/p/BEOpy_swSVh/', 'display_url': 'instagram.com/p/BEOpy_swSVh/'}], 'hashtags': [{'start': 80, 'end': 88, 'tag': 'beaware'}]}",Team Social Issues worked on some kick butt signs for Sexual Assault Awareness. #beaware… https://t.co/IijAUNhG01,721024395964194816,409539095,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.5373, 39.149082]}}",en,2016-04-15T17:16:26.000Z,,721024395964194816,,everyone,False,,
216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,"{'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/WcnLLwFgPH', 'expanded_url': 'https://www.instagram.com/p/BLbVptgBwkO57Ii0iRNfyKrz9wt6iUE90c52FQ0/', 'display_url': 'instagram.com/p/BLbVptgBwkO5…'}]}",When it comes to the the issues of sexual misconduct and sexual… https://t.co/WcnLLwFgPH,785860081929814017,1051914186,"{'coordinates': {'type': 'Point', 'coordinates': [-86.52057169, 39.16821933]}, 'place_id': '1010ecfa7d3a40f8'}",en,2016-10-11T15:10:18.000Z,,785860081929814017,,everyone,False,,
217,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 0, 'quote_count': 4}",WordPress.com,"{'annotations': [{'start': 7, 'end': 24, 'probability': 0.8283, 'type': 'Organization', 'normalized_text': 'Indiana University'}], 'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/X7SjPO12qQ', 'expanded_url': 'http://bit.ly/28XxBHQ', 'display_url': 'bit.ly/28XxBHQ', 'status': 200, 'unwound_url': 'https://fox40.com/news/national-and-world-news/former-indiana-university-student-charged-in-2-rape-cases-will-serve-1-year-of-probation/'}]}",Former Indiana University Student Charged in 2 Rape Cases; Will Serve 1 Year of Probation https://t.co/X7SjPO12qQ,746874617227161600,33142966,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.526386, 39.165325]}}",en,2016-06-26T01:15:59.000Z,,746874617227161600,,everyone,False,,
218,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android Tablets,"{'mentions': [{'start': 0, 'end': 10, 'username': 'AJEnglish', 'id': '4970411'}, {'start': 11, 'end': 21, 'username': 'AJUpFront', 'id': '3301508964'}]}",@AJEnglish @AJUpFront I suspect it's mostly the desire to rape women by cultural and /or religious idiots.,701541964844572672,1610440968,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.52159386, 39.13064806]}}",en,2016-02-21T23:16:18.000Z,4970411,701546014117912576,"[{'type': 'replied_to', 'id': '701541964844572672'}]",everyone,False,,
219,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,"{'urls': [{'start': 112, 'end': 135, 'url': 'https://t.co/gZfvP1L8A1', 'expanded_url': 'http://flip.it/nXmP0', 'display_url': 'flip.it/nXmP0'}], 'annotations': [{'start': 0, 'end': 9, 'probability': 0.9954, 'type': 'Person', 'normalized_text': 'Eric Trump'}, {'start': 104, 'end': 108, 'probability': 0.9812, 'type': 'Person', 'normalized_text': 'Trump'}]}","Eric Trump: 'Strong, powerful women' don't allow sexual harassment to occur
 
No surprise coming from a Trump 

https://t.co/gZfvP1L8A1",760545310414340096,82231183,"{'coordinates': {'type': 'Point', 'coordinates': [-86.4756307, 39.1617552]}, 'place_id': '1010ecfa7d3a40f8'}",en,2016-08-02T18:38:26.000Z,,760545310414340096,,everyone,False,,"[{'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '10037066629', 'name': '2016 US Elections', 'description': '2016 US Elections'}}]"
220,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Tweetbot for Mac,,my teacher’s sexual assault story is breaking my heart,905805137196851201,26452984,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.59951386, 39.16530936]}}",en,2017-09-07T14:49:08.000Z,,905805137196851201,,everyone,False,,
221,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Foursquare,"{'urls': [{'start': 109, 'end': 132, 'url': 'https://t.co/AIAXhnzgDl', 'expanded_url': 'https://www.swarmapp.com/c/l9swIn8xy1U', 'display_url': 'swarmapp.com/c/l9swIn8xy1U'}], 'annotations': [{'start': 0, 'end': 53, 'probability': 0.4121, 'type': 'Organization', 'normalized_text': 'Indiana Statewide Sexual Assault Prevention Conference'}, {'start': 58, 'end': 81, 'probability': 0.7361, 'type': 'Place', 'normalized_text': 'Whittenberger Auditorium'}, {'start': 92, 'end': 106, 'probability': 0.6478, 'type': 'Place', 'normalized_text': 'Bloomington, IN'}]}","Indiana Statewide Sexual Assault Prevention Conference (@ Whittenberger Auditorium (IMU) in Bloomington, IN) https://t.co/AIAXhnzgDl",876795564662427649,50134436,"{'place_id': '1010ecfa7d3a40f8', 'coordinates': {'type': 'Point', 'coordinates': [-86.522978, 39.167698]}}",en,2017-06-19T13:35:27.000Z,,876795564662427649,,everyone,False,,
222,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,"{'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/Vsa37EXgZQ', 'expanded_url': 'https://www.instagram.com/p/BhNN0O6BBgCoevNfA2uhgY1mS7sflOwJEa2u4E0/', 'display_url': 'instagram.com/p/BhNN0O6BBgCo…'}]}",April is sexual assault awareness month and something I take very… https://t.co/Vsa37EXgZQ,982030925721579520,278802127,"{'coordinates': {'type': 'Point', 'coordinates': [-86.5213889, 39.16722223]}, 'place_id': '1010ecfa7d3a40f8'}",en,2018-04-05T23:03:12.000Z,,982030925721579520,,everyone,False,,
223,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 42, 'end': 52, 'probability': 0.996, 'type': 'Person', 'normalized_text': 'Jason Momoa'}, {'start': 107, 'end': 110, 'probability': 0.958, 'type': 'Person', 'normalized_text': 'Chad'}]}",This guy just told me I look exactly like Jason Momoa....gonna have to try a little harder than to rape me Chad,987483432652627968,68478883,{'place_id': '07d9e392fcc88003'},en,2018-04-21T00:09:31.000Z,,987483432652627968,,everyone,False,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '876911622123429888', 'name': 'Jason Momoa', 'description': 'Jason Momoa'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '876911622123429888', 'name': 'Jason Momoa', 'description': 'Jason Momoa'}}]"
224,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}",Twitter for Android,"{'mentions': [{'start': 176, 'end': 184, 'username': 'idsnews', 'id': '21922584'}], 'annotations': [{'start': 19, 'end': 53, 'probability': 0.3158, 'type': 'Organization', 'normalized_text': 'Lee Norvelle Theatre & Drama Center'}, {'start': 72, 'end': 85, 'probability': 0.5092, 'type': 'Place', 'normalized_text': 'IU Bloomington'}, {'start': 143, 'end': 144, 'probability': 0.6318, 'type': 'Organization', 'normalized_text': 'IU'}, {'start': 156, 'end': 170, 'probability': 0.8927, 'type': 'Person', 'normalized_text': 'Murray McGibbon'}]}",I'm outside of the Lee Norvelle Theatre &amp; Drama Center on the campus of IU Bloomington at a protest over sexual harassment allegations against IU professor Murray McGibbon @idsnews,1322234832655712256,1166886249694715904,{'place_id': '07d9e41287081001'},en,2020-10-30T17:52:04.000Z,,1322234832655712256,,everyone,False,,
